iter	Passed	Remaining
1399	19191	49348
1400	19205	49335
1401	19219	49323
1402	19231	49304
1403	19243	49288
1404	19256	49272
1405	19270	49259
1406	19284	49246
1407	19299	49236
1408	19312	49220
1409	19326	49207
1410	19341	49195
1411	19354	49180
1412	19367	49165
1413	19379	49148
1414	19393	49134
1415	19407	49122
1416	19421	49108
1417	19434	49093
1418	19447	49078
1419	19460	49062
1420	19475	49050
1421	19488	49036
1422	19501	49021
1423	19515	49007
1424	19530	48996
1425	19542	48979
1426	19555	48963
1427	19566	48944
1428	19580	48930
1429	19593	48915
1430	19607	48901
1431	19621	48889
1432	19634	48872
1433	19645	48853
1434	19658	48837
1435	19671	48821
1436	19685	48808
1437	19698	48794
1438	19713	48783
1439	19727	48771
1440	19740	48755
1441	19754	48742
1442	19768	48729
1443	19781	48715
1444	19796	48704
1445	19811	48693
1446	19825	48681
1447	19839	48668
1448	19853	48653
1449	19867	48640
1450	19880	48625
1451	19893	48609
1452	19906	48595
1453	19920	48583
1454	19934	48569
1455	19948	48556
1456	19962	48541
1457	19975	48528
1458	19990	48517
1459	20004	48502
1460	20017	48487
1461	20030	48472
1462	20042	48455
1463	20054	48436
1464	20068	48423
1465	20081	48409
1466	20094	48394
1467	20107	48378
1468	20121	48366
1469	20133	48348
1470	20146	48332
1471	20160	48319
1472	20172	48301
1473	20187	48290
1474	20200	48275
1475	20214	48262
1476	20228	48250
1477	20241	48234
1478	20254	48218
1479	20267	48202
1480	20280	48189
1481	20294	48174
1482	20307	48159
1483	20320	48145
1484	20333	48129
1485	20348	48117
1486	20361	48103
1487	20374	48088
1488	20387	48072
1489	20399	48054
1490	20411	48037
1491	20426	48025
1492	20439	48010
1493	20452	47996
1494	20467	47985
1495	20479	47967
1496	20494	47956
1497	20507	47941
1498	20521	47930
1499	20533	47912
1500	20547	47898
1501	20559	47880
1502	20571	47862
1503	20584	47847
1504	20597	47831
1505	20611	47818
1506	20624	47805
1507	20636	47787
1508	20647	47767
1509	20661	47754
1510	20676	47742
1511	20690	47729
1512	20702	47713
1513	20716	47700
1514	20729	47684
1515	20741	47667
1516	20754	47651
1517	20767	47636
1518	20779	47620
1519	20793	47606
1520	20805	47587
1521	20819	47576
1522	20833	47562
1523	20846	47546
1524	20859	47531
1525	20873	47519
1526	20886	47505
1527	20899	47487
1528	20913	47476
1529	20927	47463
1530	20942	47451
1531	20956	47438
1532	20969	47424
1533	20983	47410
1534	20996	47395
1535	21009	47381
1536	21024	47369
1537	21036	47353
1538	21049	47337
1539	21062	47322
1540	21075	47306
1541	21087	47289
1542	21100	47274
1543	21114	47260
1544	21126	47244
1545	21141	47232
1546	21151	47212
1547	21165	47198
1548	21178	47184
1549	21190	47165
1550	21203	47151
1551	21215	47133
1552	21229	47119
1553	21242	47106
1554	21256	47091
1555	21268	47075
1556	21282	47061
